 Time         	  Amplitude
  0.1500750    	  -6.896700    
  0.1501500    	  -6.896700    
  0.1502250    	  -6.354900    
  0.1503000    	  -6.354900    
  0.1503750    	  -6.896700    
  0.1504500    	  -7.438400    
  0.1505250    	  -7.438400    
  0.1506000    	  -7.438400    
  0.1506750    	  -7.438400    
  0.1507500    	  -7.438400    
  0.1508250    	  -7.438400    
  0.1509000    	  -7.438400    
  0.1509750    	  -7.438400    
  0.1510500    	  -7.438400    
  0.1511250    	  -7.438400    
  0.1512000    	  -7.438400    
  0.1512750    	  -7.438400    
  0.1513500    	  -7.980200    
  0.1514250    	  -7.980200    
  0.1515000    	  -9.063700    
  0.1515750    	  -9.063700    
  0.1516500    	  -9.063700    
  0.1517250    	  -9.063700    
  0.1518000    	  -9.063700    
  0.1518750    	  -9.063700    
  0.1519500    	  -9.063700    
  0.1520250    	  -9.063700    
  0.1521000    	  -9.063700    
  0.1521750    	  -9.063700    
  0.1522500    	  -9.063700    
  0.1523250    	  -9.063700    
  0.1524000    	  -9.063700    
  0.1524750    	  -9.063700    
  0.1525500    	  -9.063700    
  0.1526250    	  -9.063700    
  0.1527000    	  -9.063700    
  0.1527750    	  -9.605500    
  0.1528500    	  -9.605500    
  0.1529250    	  -10.14700    
  0.1530000    	  -9.605500    
  0.1530750    	  -10.14700    
  0.1531500    	  -9.063700    
  0.1532250    	  -9.063700    
  0.1533000    	  -8.521900    
  0.1533750    	  -9.063700    
  0.1534500    	  -9.605500    
  0.1535250    	  -10.68900    
  0.1536000    	  -10.68900    
  0.1536750    	  -10.68900    
  0.1537500    	  -10.68900    
  0.1538250    	  -10.68900    
  0.1539000    	  -10.68900    
  0.1539750    	  -10.68900    
  0.1540500    	  -10.14700    
  0.1541250    	  -10.14700    
  0.1542000    	  -9.605500    
  0.1542750    	  -10.14700    
  0.1543500    	  -10.68900    
  0.1544250    	  -10.68900    
  0.1545000    	  -10.68900    
  0.1545750    	  -10.68900    
  0.1546500    	  -11.23100    
  0.1547250    	  -11.23100    
  0.1548000    	  -11.23100    
  0.1548750    	  -11.23100    
  0.1549500    	  -10.68900    
  0.1550250    	  -10.14700    
  0.1551000    	  -9.605500    
  0.1551750    	  -10.68900    
  0.1552500    	  -11.23100    
  0.1553250    	  -11.23100    
  0.1554000    	  -11.23100    
  0.1554750    	  -11.23100    
  0.1555500    	  -10.68900    
  0.1556250    	  -10.68900    
  0.1557000    	  -10.68900    
  0.1557750    	  -11.23100    
  0.1558500    	  -11.23100    
  0.1559250    	  -11.23100    
  0.1560000    	  -10.68900    
  0.1560750    	  -10.68900    
  0.1561500    	  -10.68900    
  0.1562250    	  -10.68900    
  0.1563000    	  -10.68900    
  0.1563750    	  -10.68900    
  0.1564500    	  -10.68900    
  0.1565250    	  -10.68900    
  0.1566000    	  -10.68900    
  0.1566750    	  -10.68900    
  0.1567500    	  -10.68900    
  0.1568250    	  -10.68900    
  0.1569000    	  -10.68900    
  0.1569750    	  -10.68900    
  0.1570500    	  -10.68900    
  0.1571250    	  -10.68900    
  0.1572000    	  -10.14700    
  0.1572750    	  -10.68900    
  0.1573500    	  -10.68900    
  0.1574250    	  -10.68900    
  0.1575000    	  -10.14700    
  0.1575750    	  -9.605500    
  0.1576500    	  -9.605500    
  0.1577250    	  -9.063700    
  0.1578000    	  -9.063700    
  0.1578750    	  -9.063700    
  0.1579500    	  -9.063700    
  0.1580250    	  -9.063700    
  0.1581000    	  -9.063700    
  0.1581750    	  -9.063700    
  0.1582500    	  -9.063700    
  0.1583250    	  -9.063700    
  0.1584000    	  -9.063700    
  0.1584750    	  -9.063700    
  0.1585500    	  -8.521900    
  0.1586250    	  -7.980200    
  0.1587000    	  -7.980200    
  0.1587750    	  -7.980200    
  0.1588500    	  -7.980200    
  0.1589250    	  -7.980200    
  0.1590000    	  -7.980200    
  0.1590750    	  -7.980200    
  0.1591500    	  -7.980200    
  0.1592250    	  -7.980200    
  0.1593000    	  -7.980200    
  0.1593750    	  -7.980200    
  0.1594500    	  -7.980200    
  0.1595250    	  -7.438400    
  0.1596000    	  -7.438400    
  0.1596750    	  -7.438400    
  0.1597500    	  -7.438400    
  0.1598250    	  -7.438400    
  0.1599000    	  -7.438400    
  0.1599750    	  -7.438400    
  0.1600500    	  -7.438400    
  0.1601250    	  -7.438400    
  0.1602000    	  -7.438400    
  0.1602750    	  -7.438400    
  0.1603500    	  -6.896700    
  0.1604250    	  -6.896700    
  0.1605000    	  -6.896700    
  0.1605750    	  -6.354900    
  0.1606500    	  -6.354900    
  0.1607250    	  -6.354900    
  0.1608000    	  -6.354900    
  0.1608750    	  -6.354900    
  0.1609500    	  -6.354900    
  0.1610250    	  -5.813100    
  0.1611000    	  -6.354900    
  0.1611750    	  -6.354900    
  0.1612500    	  -6.354900    
  0.1613250    	  -5.813100    
  0.1614000    	  -5.813100    
  0.1614750    	  -5.813100    
  0.1615500    	  -5.813100    
  0.1616250    	  -5.813100    
  0.1617000    	  -5.813100    
  0.1617750    	  -5.813100    
  0.1618500    	  -5.813100    
  0.1619250    	  -5.813100    
  0.1620000    	  -5.271400    
  0.1620750    	  -4.729600    
  0.1621500    	  -4.729600    
  0.1622250    	  -4.187800    
  0.1623000    	  -4.187800    
  0.1623750    	  -4.187800    
  0.1624500    	  -4.729600    
  0.1625250    	  -5.271400    
  0.1626000    	  -5.813100    
  0.1626750    	  -5.813100    
  0.1627500    	  -4.729600    
  0.1628250    	  -4.729600    
  0.1629000    	  -4.729600    
  0.1629750    	  -4.729600    
  0.1630500    	  -4.729600    
  0.1631250    	  -4.729600    
  0.1632000    	  -5.271400    
  0.1632750    	  -4.729600    
  0.1633500    	  -4.729600    
  0.1634250    	  -4.187800    
  0.1635000    	  -4.187800    
  0.1635750    	  -4.187800    
  0.1636500    	  -4.187800    
  0.1637250    	  -4.187800    
  0.1638000    	  -4.187800    
  0.1638750    	  -4.187800    
  0.1639500    	  -4.187800    
  0.1640250    	  -4.187800    
  0.1641000    	  -4.187800    
  0.1641750    	  -4.187800    
  0.1642500    	  -3.646100    
  0.1643250    	  -3.646100    
  0.1644000    	  -4.187800    
  0.1644750    	  -3.646100    
  0.1645500    	  -4.187800    
  0.1646250    	  -3.646100    
  0.1647000    	  -3.646100    
  0.1647750    	  -3.646100    
  0.1648500    	  -3.104300    
  0.1649250    	  -3.104300    
  0.1650000    	  -3.104300    
  0.1650750    	  -3.646100    
  0.1651500    	  -3.646100    
  0.1652250    	  -3.646100    
  0.1653000    	  -3.646100    
  0.1653750    	  -3.646100    
  0.1654500    	  -3.646100    
  0.1655250    	  -3.104300    
  0.1656000    	  -3.104300    
  0.1656750    	  -3.104300    
  0.1657500    	  -3.104300    
  0.1658250    	  -3.104300    
  0.1659000    	  -3.104300    
  0.1659750    	  -3.104300    
  0.1660500    	  -3.104300    
  0.1661250    	  -3.104300    
  0.1662000    	  -2.562500    
  0.1662750    	  -2.562500    
  0.1663500    	  -2.562500    
  0.1664250    	  -2.562500    
  0.1665000    	  -2.562500    
  0.1665750    	  -2.562500    
  0.1666500    	  -2.562500    
  0.1667250    	  -2.562500    
  0.1668000    	  -2.562500    
  0.1668750    	  -2.562500    
  0.1669500    	  -2.562500    
  0.1670250    	  -2.562500    
  0.1671000    	  -2.020800    
  0.1671750    	  -2.562500    
  0.1672500    	  -2.020800    
  0.1673250    	  -2.020800    
  0.1674000    	  -2.020800    
  0.1674750    	  -2.020800    
  0.1675500    	  -2.020800    
  0.1676250    	  -2.020800    
  0.1677000    	  -2.020800    
  0.1677750    	  -1.479000    
  0.1678500    	 -0.3954800    
  0.1679250    	  0.1462900    
  0.1680000    	  0.1462900    
  0.1680750    	 -0.9372400    
  0.1681500    	  -1.479000    
  0.1682250    	  -2.020800    
  0.1683000    	  -2.020800    
  0.1683750    	  -1.479000    
  0.1684500    	  -1.479000    
  0.1685250    	  -1.479000    
  0.1686000    	  -1.479000    
  0.1686750    	  -2.020800    
  0.1687500    	  -2.020800    
  0.1688250    	  -2.020800    
  0.1689000    	  -2.020800    
  0.1689750    	  -1.479000    
  0.1690500    	  -1.479000    
  0.1691250    	  -1.479000    
  0.1692000    	 -0.9372400    
  0.1692750    	 -0.9372400    
  0.1693500    	 -0.9372400    
  0.1694250    	  -1.479000    
  0.1695000    	  -1.479000    
  0.1695750    	  -1.479000    
  0.1696500    	 -0.9372400    
  0.1697250    	 -0.9372400    
  0.1698000    	 -0.9372400    
  0.1698750    	 -0.9372400    
  0.1699500    	 -0.9372400    
  0.1700250    	 -0.9372400    
  0.1701000    	 -0.9372400    
  0.1701750    	 -0.9372400    
  0.1702500    	 -0.9372400    
  0.1703250    	 -0.9372400    
  0.1704000    	 -0.9372400    
  0.1704750    	  -1.479000    
  0.1705500    	  -1.479000    
  0.1706250    	  -1.479000    
  0.1707000    	  -1.479000    
  0.1707750    	  -1.479000    
  0.1708500    	  -1.479000    
  0.1709250    	 -0.9372400    
  0.1710000    	 -0.9372400    
  0.1710750    	 -0.9372400    
  0.1711500    	 -0.9372400    
  0.1712250    	 -0.9372400    
  0.1713000    	 -0.9372400    
  0.1713750    	 -0.9372400    
  0.1714500    	 -0.3954800    
  0.1715250    	  0.1462900    
  0.1716000    	  0.6880500    
  0.1716750    	  0.6880500    
  0.1717500    	  0.1462900    
  0.1718250    	 -0.9372400    
  0.1719000    	 -0.9372400    
  0.1719750    	  -1.479000    
  0.1720500    	  -1.479000    
  0.1721250    	  -1.479000    
  0.1722000    	  -1.479000    
  0.1722750    	  -1.479000    
  0.1723500    	  -1.479000    
  0.1724250    	  -1.479000    
  0.1725000    	  -1.479000    
  0.1725750    	  -1.479000    
  0.1726500    	  -1.479000    
  0.1727250    	  -2.020800    
  0.1728000    	  -2.020800    
  0.1728750    	  -2.020800    
  0.1729500    	  -2.020800    
  0.1730250    	  -2.562500    
  0.1731000    	  -2.020800    
  0.1731750    	  -1.479000    
  0.1732500    	  -1.479000    
  0.1733250    	 -0.9372400    
  0.1734000    	 -0.9372400    
  0.1734750    	 -0.9372400    
  0.1735500    	 -0.9372400    
  0.1736250    	 -0.9372400    
  0.1737000    	  -1.479000    
  0.1737750    	  -1.479000    
  0.1738500    	  -2.020800    
  0.1739250    	  -2.020800    
  0.1740000    	  -2.020800    
  0.1740750    	  -1.479000    
  0.1741500    	  -2.020800    
  0.1742250    	  -2.020800    
  0.1743000    	  -2.020800    
  0.1743750    	  -1.479000    
  0.1744500    	  -1.479000    
  0.1745250    	  -1.479000    
  0.1746000    	  -1.479000    
  0.1746750    	  -2.020800    
  0.1747500    	  -2.020800    
  0.1748250    	  -2.562500    
  0.1749000    	  -2.020800    
  0.1749750    	  -2.020800    
  0.1750500    	  -1.479000    
  0.1751250    	  -1.479000    
  0.1752000    	  -1.479000    
  0.1752750    	  -2.020800    
  0.1753500    	  -3.104300    
  0.1754250    	  -3.104300    
  0.1755000    	  -3.104300    
  0.1755750    	  -3.104300    
  0.1756500    	  -2.562500    
  0.1757250    	  -2.562500    
  0.1758000    	  -2.562500    
  0.1758750    	  -2.562500    
  0.1759500    	  -2.562500    
  0.1760250    	  -2.562500    
  0.1761000    	  -2.562500    
  0.1761750    	  -2.562500    
  0.1762500    	  -2.020800    
  0.1763250    	  -2.562500    
  0.1764000    	  -2.562500    
  0.1764750    	  -2.562500    
  0.1765500    	  -3.104300    
  0.1766250    	  -3.104300    
  0.1767000    	  -3.646100    
  0.1767750    	  -3.646100    
  0.1768500    	  -3.646100    
  0.1769250    	  -4.187800    
  0.1770000    	  -4.187800    
  0.1770750    	  -4.187800    
  0.1771500    	  -3.646100    
  0.1772250    	  -4.187800    
  0.1773000    	  -4.187800    
  0.1773750    	  -4.187800    
  0.1774500    	  -4.187800    
  0.1775250    	  -4.187800    
  0.1776000    	  -4.187800    
  0.1776750    	  -3.646100    
  0.1777500    	  -3.646100    
  0.1778250    	  -3.646100    
  0.1779000    	  -4.187800    
  0.1779750    	  -4.187800    
  0.1780500    	  -4.187800    
  0.1781250    	  -4.187800    
  0.1782000    	  -4.187800    
  0.1782750    	  -4.187800    
  0.1783500    	  -4.187800    
  0.1784250    	  -4.187800    
  0.1785000    	  -4.187800    
  0.1785750    	  -4.187800    
  0.1786500    	  -4.187800    
  0.1787250    	  -4.187800    
  0.1788000    	  -4.187800    
  0.1788750    	  -4.729600    
  0.1789500    	  -4.729600    
  0.1790250    	  -4.729600    
  0.1791000    	  -4.729600    
  0.1791750    	  -4.729600    
  0.1792500    	  -4.729600    
  0.1793250    	  -4.729600    
  0.1794000    	  -4.729600    
  0.1794750    	  -4.187800    
  0.1795500    	  -4.729600    
  0.1796250    	  -4.187800    
  0.1797000    	  -4.729600    
  0.1797750    	  -4.729600    
  0.1798500    	  -4.729600    
  0.1799250    	  -4.729600    
  0.1800000    	  -4.729600    
  0.1800750    	  -4.729600    
  0.1801500    	  -4.729600    
  0.1802250    	  -4.729600    
  0.1803000    	  -4.729600    
  0.1803750    	  -4.729600    
  0.1804500    	  -4.729600    
  0.1805250    	  -4.729600    
  0.1806000    	  -4.729600    
  0.1806750    	  -4.729600    
  0.1807500    	  -4.729600    
  0.1808250    	  -4.729600    
  0.1809000    	  -5.271400    
  0.1809750    	  -5.813100    
  0.1810500    	  -5.813100    
  0.1811250    	  -5.813100    
  0.1812000    	  -5.271400    
  0.1812750    	  -5.813100    
  0.1813500    	  -5.813100    
  0.1814250    	  -5.813100    
  0.1815000    	  -5.813100    
  0.1815750    	  -5.813100    
  0.1816500    	  -5.813100    
  0.1817250    	  -5.813100    
  0.1818000    	  -5.813100    
  0.1818750    	  -4.729600    
  0.1819500    	  -4.729600    
  0.1820250    	  -4.729600    
  0.1821000    	  -4.729600    
  0.1821750    	  -4.729600    
  0.1822500    	  -5.271400    
  0.1823250    	  -5.813100    
  0.1824000    	  -5.813100    
  0.1824750    	  -5.813100    
  0.1825500    	  -5.813100    
  0.1826250    	  -5.813100    
  0.1827000    	  -5.813100    
  0.1827750    	  -5.813100    
  0.1828500    	  -5.813100    
  0.1829250    	  -5.813100    
  0.1830000    	  -5.813100    
  0.1830750    	  -5.813100    
  0.1831500    	  -5.813100    
  0.1832250    	  -6.354900    
  0.1833000    	  -5.813100    
  0.1833750    	  -6.354900    
  0.1834500    	  -6.354900    
  0.1835250    	  -6.354900    
  0.1836000    	  -6.354900    
  0.1836750    	  -6.354900    
  0.1837500    	  -5.813100    
  0.1838250    	  -5.813100    
  0.1839000    	  -5.813100    
  0.1839750    	  -5.813100    
  0.1840500    	  -5.813100    
  0.1841250    	  -5.813100    
  0.1842000    	  -5.813100    
  0.1842750    	  -5.813100    
  0.1843500    	  -5.813100    
  0.1844250    	  -5.813100    
  0.1845000    	  -5.813100    
  0.1845750    	  -5.813100    
  0.1846500    	  -5.813100    
  0.1847250    	  -5.813100    
  0.1848000    	  -5.813100    
  0.1848750    	  -5.813100    
  0.1849500    	  -5.813100    
  0.1850250    	  -6.354900    
  0.1851000    	  -6.354900    
  0.1851750    	  -6.354900    
  0.1852500    	  -6.896700    
  0.1853250    	  -6.354900    
  0.1854000    	  -6.354900    
  0.1854750    	  -5.813100    
  0.1855500    	  -5.813100    
  0.1856250    	  -5.813100    
  0.1857000    	  -5.813100    
  0.1857750    	  -5.813100    
  0.1858500    	  -5.813100    
  0.1859250    	  -6.354900    
  0.1860000    	  -6.354900    
  0.1860750    	  -6.354900    
  0.1861500    	  -5.813100    
  0.1862250    	  -5.813100    
  0.1863000    	  -5.813100    
  0.1863750    	  -5.271400    
  0.1864500    	  -5.271400    
  0.1865250    	  -5.813100    
  0.1866000    	  -5.813100    
  0.1866750    	  -5.813100    
  0.1867500    	  -5.813100    
  0.1868250    	  -5.813100    
  0.1869000    	  -5.813100    
  0.1869750    	  -5.813100    
  0.1870500    	  -6.354900    
  0.1871250    	  -6.354900    
  0.1872000    	  -6.354900    
  0.1872750    	  -5.813100    
  0.1873500    	  -5.813100    
  0.1874250    	  -5.813100    
  0.1875000    	  -5.813100    
  0.1875750    	  -5.813100    
  0.1876500    	  -5.813100    
  0.1877250    	  -5.813100    
  0.1878000    	  -5.813100    
  0.1878750    	  -5.271400    
  0.1879500    	  -4.729600    
  0.1880250    	  -5.271400    
  0.1881000    	  -5.271400    
  0.1881750    	  -5.271400    
  0.1882500    	  -5.813100    
  0.1883250    	  -5.271400    
  0.1884000    	  -5.813100    
  0.1884750    	  -5.271400    
  0.1885500    	  -5.813100    
  0.1886250    	  -5.813100    
  0.1887000    	  -5.813100    
  0.1887750    	  -5.813100    
  0.1888500    	  -5.813100    
  0.1889250    	  -5.813100    
  0.1890000    	  -5.813100    
  0.1890750    	  -5.813100    
  0.1891500    	  -5.271400    
  0.1892250    	  -4.729600    
  0.1893000    	  -4.729600    
  0.1893750    	  -4.729600    
  0.1894500    	  -4.729600    
  0.1895250    	  -4.729600    
  0.1896000    	  -4.729600    
  0.1896750    	  -4.729600    
  0.1897500    	  -4.729600    
  0.1898250    	  -4.729600    
  0.1899000    	  -4.729600    
  0.1899750    	  -4.729600    
  0.1900500    	  -4.729600    
  0.1901250    	  -4.729600    
  0.1902000    	  -4.729600    
  0.1902750    	  -4.187800    
  0.1903500    	  -4.187800    
  0.1904250    	  -4.187800    
  0.1905000    	  -4.187800    
  0.1905750    	  -4.187800    
  0.1906500    	  -4.187800    
  0.1907250    	  -4.187800    
  0.1908000    	  -4.187800    
  0.1908750    	  -4.729600    
  0.1909500    	  -4.729600    
  0.1910250    	  -4.729600    
  0.1911000    	  -4.729600    
  0.1911750    	  -4.729600    
  0.1912500    	  -4.729600    
  0.1913250    	  -4.729600    
  0.1914000    	  -4.187800    
  0.1914750    	  -4.187800    
  0.1915500    	  -4.187800    
  0.1916250    	  -4.187800    
  0.1917000    	  -4.187800    
  0.1917750    	  -4.187800    
  0.1918500    	  -4.187800    
  0.1919250    	  -4.187800    
  0.1920000    	  -4.187800    
  0.1920750    	  -4.187800    
  0.1921500    	  -3.646100    
  0.1922250    	  -3.646100    
  0.1923000    	  -3.646100    
  0.1923750    	  -3.646100    
  0.1924500    	  -4.187800    
  0.1925250    	  -4.187800    
  0.1926000    	  -4.187800    
  0.1926750    	  -4.187800    
  0.1927500    	  -3.646100    
  0.1928250    	  -3.646100    
  0.1929000    	  -3.646100    
  0.1929750    	  -3.646100    
  0.1930500    	  -3.646100    
  0.1931250    	  -3.646100    
  0.1932000    	  -4.187800    
  0.1932750    	  -4.187800    
  0.1933500    	  -4.187800    
  0.1934250    	  -4.187800    
  0.1935000    	  -4.187800    
  0.1935750    	  -4.187800    
  0.1936500    	  -3.646100    
  0.1937250    	  -3.646100    
  0.1938000    	  -3.646100    
  0.1938750    	  -3.104300    
  0.1939500    	  -3.646100    
  0.1940250    	  -3.646100    
  0.1941000    	  -3.646100    
  0.1941750    	  -3.646100    
  0.1942500    	  -3.646100    
  0.1943250    	  -3.646100    
  0.1944000    	  -3.646100    
  0.1944750    	  -3.646100    
  0.1945500    	  -3.646100    
  0.1946250    	  -4.187800    
  0.1947000    	  -4.187800    
  0.1947750    	  -4.187800    
  0.1948500    	  -4.187800    
  0.1949250    	  -4.187800    
  0.1950000    	  -4.187800    
  0.1950750    	  -3.646100    
  0.1951500    	  -3.646100    
  0.1952250    	  -3.646100    
  0.1953000    	  -3.646100    
  0.1953750    	  -4.187800    
  0.1954500    	  -4.187800    
  0.1955250    	  -4.187800    
  0.1956000    	  -4.187800    
  0.1956750    	  -4.187800    
  0.1957500    	  -4.187800    
  0.1958250    	  -4.187800    
  0.1959000    	  -4.187800    
  0.1959750    	  -4.187800    
  0.1960500    	  -4.187800    
  0.1961250    	  -4.187800    
  0.1962000    	  -4.187800    
  0.1962750    	  -4.187800    
  0.1963500    	  -4.187800    
  0.1964250    	  -4.187800    
  0.1965000    	  -4.187800    
  0.1965750    	  -4.187800    
  0.1966500    	  -4.187800    
  0.1967250    	  -4.187800    
  0.1968000    	  -3.646100    
  0.1968750    	  -4.187800    
  0.1969500    	  -4.187800    
  0.1970250    	  -4.187800    
  0.1971000    	  -4.187800    
  0.1971750    	  -4.187800    
  0.1972500    	  -4.187800    
  0.1973250    	  -4.187800    
  0.1974000    	  -4.187800    
  0.1974750    	  -4.187800    
  0.1975500    	  -4.187800    
  0.1976250    	  -4.187800    
  0.1977000    	  -3.646100    
  0.1977750    	  -3.646100    
  0.1978500    	  -3.646100    
  0.1979250    	  -3.646100    
  0.1980000    	  -4.187800    
  0.1980750    	  -3.646100    
  0.1981500    	  -3.646100    
  0.1982250    	  -3.646100    
  0.1983000    	  -3.646100    
  0.1983750    	  -3.646100    
  0.1984500    	  -3.646100    
  0.1985250    	  -3.646100    
  0.1986000    	  -3.646100    
  0.1986750    	  -3.646100    
  0.1987500    	  -3.646100    
  0.1988250    	  -3.646100    
  0.1989000    	  -3.646100    
  0.1989750    	  -3.646100    
  0.1990500    	  -3.104300    
  0.1991250    	  -2.562500    
  0.1992000    	  -2.562500    
  0.1992750    	  -2.562500    
  0.1993500    	  -3.104300    
  0.1994250    	  -3.104300    
  0.1995000    	  -3.104300    
  0.1995750    	  -3.104300    
  0.1996500    	  -3.104300    
  0.1997250    	  -3.104300    
  0.1998000    	  -2.562500    
  0.1998750    	  -2.562500    
  0.1999500    	  -2.562500    
  0.2000250    	  -2.562500    
  0.2001000    	  -2.562500    
  0.2001750    	  -2.562500    
  0.2002500    	  -2.562500    
  0.2003250    	  -2.562500    
  0.2004000    	  -2.562500    
  0.2004750    	  -3.104300    
  0.2005500    	  -3.104300    
  0.2006250    	  -2.562500    
  0.2007000    	  -2.562500    
  0.2007750    	  -2.562500    
  0.2008500    	  -2.562500    
  0.2009250    	  -2.562500    
  0.2010000    	  -3.104300    
  0.2010750    	  -3.104300    
  0.2011500    	  -3.646100    
  0.2012250    	  -3.104300    
  0.2013000    	  -3.104300    
  0.2013750    	  -2.562500    
  0.2014500    	  -2.562500    
  0.2015250    	  -2.562500    
  0.2016000    	  -2.562500    
  0.2016750    	  -2.562500    
  0.2017500    	  -2.562500    
  0.2018250    	  -2.562500    
  0.2019000    	  -2.562500    
  0.2019750    	  -2.562500    
  0.2020500    	  -2.562500    
  0.2021250    	  -3.104300    
  0.2022000    	  -3.104300    
  0.2022750    	  -2.562500    
  0.2023500    	  -2.562500    
  0.2024250    	  -2.562500    
  0.2025000    	  -2.562500    
  0.2025750    	  -2.562500    
  0.2026500    	  -3.104300    
  0.2027250    	  -3.104300    
  0.2028000    	  -3.104300    
  0.2028750    	  -2.562500    
  0.2029500    	  -2.562500    
  0.2030250    	  -2.562500    
  0.2031000    	  -2.562500    
  0.2031750    	  -2.562500    
  0.2032500    	  -2.562500    
  0.2033250    	  -3.104300    
  0.2034000    	  -3.646100    
  0.2034750    	  -3.646100    
  0.2035500    	  -3.646100    
  0.2036250    	  -3.104300    
  0.2037000    	  -3.104300    
  0.2037750    	  -2.562500    
  0.2038500    	  -2.562500    
  0.2039250    	  -2.562500    
  0.2040000    	  -2.562500    
  0.2040750    	  -2.562500    
  0.2041500    	  -2.562500    
  0.2042250    	  -2.562500    
  0.2043000    	  -2.562500    
  0.2043750    	  -2.562500    
  0.2044500    	  -2.562500    
  0.2045250    	  -3.104300    
  0.2046000    	  -3.104300    
  0.2046750    	  -3.104300    
  0.2047500    	  -3.646100    
  0.2048250    	  -3.646100    
  0.2049000    	  -3.646100    
  0.2049750    	  -3.646100    
  0.2050500    	  -3.646100    
  0.2051250    	  -3.646100    
  0.2052000    	  -3.646100    
  0.2052750    	  -3.646100    
  0.2053500    	  -3.646100    
  0.2054250    	  -3.646100    
  0.2055000    	  -3.646100    
  0.2055750    	  -3.646100    
  0.2056500    	  -3.646100    
  0.2057250    	  -3.104300    
  0.2058000    	  -3.104300    
  0.2058750    	  -3.646100    
  0.2059500    	  -3.646100    
  0.2060250    	  -3.646100    
  0.2061000    	  -3.646100    
  0.2061750    	  -4.187800    
  0.2062500    	  -4.187800    
  0.2063250    	  -4.187800    
  0.2064000    	  -4.187800    
  0.2064750    	  -4.187800    
  0.2065500    	  -3.646100    
  0.2066250    	  -3.646100    
  0.2067000    	  -3.646100    
  0.2067750    	  -3.646100    
  0.2068500    	  -3.646100    
  0.2069250    	  -4.187800    
  0.2070000    	  -4.187800    
  0.2070750    	  -4.187800    
  0.2071500    	  -4.187800    
  0.2072250    	  -4.187800    
  0.2073000    	  -4.187800    
  0.2073750    	  -4.187800    
  0.2074500    	  -4.187800    
  0.2075250    	  -4.187800    
  0.2076000    	  -4.187800    
  0.2076750    	  -4.187800    
  0.2077500    	  -3.646100    
  0.2078250    	  -3.646100    
  0.2079000    	  -3.646100    
  0.2079750    	  -4.187800    
  0.2080500    	  -4.187800    
  0.2081250    	  -4.187800    
  0.2082000    	  -4.187800    
  0.2082750    	  -4.187800    
  0.2083500    	  -4.187800    
  0.2084250    	  -3.646100    
  0.2085000    	  -3.646100    
  0.2085750    	  -3.646100    
  0.2086500    	  -3.646100    
  0.2087250    	  -3.646100    
  0.2088000    	  -4.187800    
  0.2088750    	  -4.187800    
  0.2089500    	  -4.187800    
  0.2090250    	  -4.187800    
  0.2091000    	  -4.187800    
  0.2091750    	  -4.187800    
  0.2092500    	  -4.187800    
  0.2093250    	  -4.187800    
  0.2094000    	  -3.646100    
  0.2094750    	  -3.646100    
  0.2095500    	  -3.646100    
  0.2096250    	  -4.187800    
  0.2097000    	  -4.187800    
  0.2097750    	  -4.187800    
  0.2098500    	  -4.187800    
  0.2099250    	  -4.187800    
  0.2100000    	  -4.187800    
  0.2100750    	  -4.187800    
  0.2101500    	  -3.646100    
  0.2102250    	  -3.646100    
  0.2103000    	  -3.646100    
  0.2103750    	  -3.646100    
  0.2104500    	  -3.646100    
  0.2105250    	  -3.646100    
  0.2106000    	  -3.646100    
  0.2106750    	  -4.187800    
  0.2107500    	  -4.187800    
  0.2108250    	  -4.187800    
  0.2109000    	  -4.187800    
  0.2109750    	  -4.187800    
  0.2110500    	  -4.187800    
  0.2111250    	  -4.187800    
  0.2112000    	  -4.187800    
  0.2112750    	  -4.187800    
  0.2113500    	  -4.187800    
  0.2114250    	  -4.187800    
  0.2115000    	  -4.187800    
  0.2115750    	  -4.187800    
  0.2116500    	  -4.187800    
  0.2117250    	  -4.187800    
  0.2118000    	  -3.646100    
  0.2118750    	  -3.646100    
  0.2119500    	  -3.104300    
  0.2120250    	  -3.646100    
  0.2121000    	  -3.646100    
  0.2121750    	  -3.646100    
  0.2122500    	  -3.646100    
  0.2123250    	  -4.187800    
  0.2124000    	  -4.187800    
  0.2124750    	  -4.187800    
  0.2125500    	  -4.187800    
  0.2126250    	  -4.187800    
  0.2127000    	  -3.646100    
  0.2127750    	  -3.646100    
  0.2128500    	  -4.187800    
  0.2129250    	  -4.187800    
  0.2130000    	  -4.187800    
  0.2130750    	  -3.646100    
  0.2131500    	  -3.646100    
  0.2132250    	  -3.646100    
  0.2133000    	  -3.646100    
  0.2133750    	  -4.187800    
  0.2134500    	  -3.646100    
  0.2135250    	  -3.646100    
  0.2136000    	  -3.646100    
  0.2136750    	  -3.646100    
  0.2137500    	  -3.646100    
  0.2138250    	  -3.104300    
  0.2139000    	  -3.104300    
  0.2139750    	  -2.562500    
  0.2140500    	  -2.562500    
  0.2141250    	  -2.562500    
  0.2142000    	  -3.104300    
  0.2142750    	  -3.104300    
  0.2143500    	  -3.646100    
  0.2144250    	  -3.646100    
  0.2145000    	  -4.187800    
  0.2145750    	  -4.187800    
  0.2146500    	  -3.104300    
  0.2147250    	  -2.562500    
  0.2148000    	  -2.020800    
  0.2148750    	  -2.020800    
  0.2149500    	  -2.562500    
  0.2150250    	  -2.562500    
  0.2151000    	  -3.104300    
  0.2151750    	  -3.646100    
  0.2152500    	  -3.646100    
  0.2153250    	  -3.646100    
  0.2154000    	  -3.646100    
